CODICE;X_GB;Y_GB;X_WGS84;Y_WGS84;anno;ferro
PO012002NU0008;1485028;5065335;485002;5065315;2009;48
PO012002NU0008;1485028;5065335;485002;5065315;2009;50
PO012004NU0001;1489693;5078701;489667;5078681;2009;36
PO012004NUB018;1490865;5075475;490839;5075455;2009;5
PO012026NU0023;1486480;5052900;486453;5052880;2009;20
PO012026NU2021;1486690;5048428;486663;5048408;2009;5
PO012026NU2021;1486690;5048428;486663;5048408;2009;10
PO012036NU0002;1479230;5065180;479204;5065160;2009;7
PO012036NU0002;1479230;5065180;479204;5065160;2009;9
PO012050NU0004;1497100;5054880;497073;5054860;2009;5
PO012051NU0001;1474306;5082423;474280;5082403;2009;11
PO012067NU0012;1488440;5055840;488413;5055820;2009;7
PO012067NU0012;1488440;5055840;488413;5055820;2009;56
PO0120700R1085;1483318;5055375;483292;5055355;2009;15
PO0120700R1085;1483318;5055375;483292;5055355;2009;18
PO0120700UB022;1482370;5058120;482344;5058100;2009;11
PO0120700UB022;1482370;5058120;482344;5058100;2009;20
PO012072NU0005;1479800;5075410;479774;5075390;2009;5
PO012072NU0005;1479800;5075410;479774;5075390;2009;53
PO012090NU1009;1477930;5050230;477903;5050210;2009;16
PO012090NU1009;1477930;5050230;477903;5050210;2009;29
PO012090NU2009;1477650;5050147;477623;5050127;2009;7
PO012090NU2009;1477650;5050147;477623;5050127;2009;20
PO012106NU0015;1481720;5065244;481694;5065224;2009;34
PO012106NU0015;1481720;5065244;481694;5065224;2009;60
PO012109NUB005;1501822;5049680;501795;5049660;2009;19
PO0121180U0005;1481069;5052907;481042;5052887;2009;10
PO0121180U0005;1481069;5052907;481042;5052887;2009;16
PO012119NU0011;1502860;5052100;502833;5052080;2009;5
PO012119NU0011;1502860;5052100;502833;5052080;2009;36
PO012123NU2007;1472410;5058810;472384;5058790;2009;8
PO012123NU2007;1472410;5058810;472384;5058790;2009;17
PO012131NU0003;1486700;5082380;486674;5082360;2009;17
PO012132NU0003;1477420;5069260;477394;5069240;2009;16
PO0130280U0009;1503977;5061937;503950;5061917;2009;33
PO0130340U0002;1499695;5065959;499668;5065939;2009;89
PO0130340U0002;1499695;5065959;499668;5065939;2009;279
PO013064NU0002;1506455;5061527;506428;5061507;2009;33
PO0131000U0002;1500080;5061944;500053;5061924;2009;80
PO0131330U0009;1502044;5061531;502017;5061511;2009;24
PO0131330U0009;1502044;5061531;502017;5061511;2009;53
PO0131590U0001;1495984;5054535;495957;5054515;2009;34
PO0131590U0001;1495984;5054535;495957;5054515;2009;37
PO0131630U0002;1511093;5060182;511066;5060162;2009;104
PO0140260U0001;1536281;5109556;536255;5109535;2009;5
PO0140320U0001;1529150;5125002;529124;5124981;2009;24
PO0140570R0020;1530440;5122060;530414;5122039;2009;49
PO0140610U0001;1565898;5113030;565871;5113008;2009;114
PO0140610U0002;1566441;5113304;566414;5113282;2009;7
PO0140660U0001;1589850;5118181;589823;5118159;2009;5
PO0140710U0004;1600534;5148731;600507;5148708;2009;19
PO0140730U0001;1615583;5140779;615555;5140756;2009;122
PO0140780R0001;1586730;5115970;586703;5115948;2009;13
PO0150020U0013;1493149;5026784;493122;5026765;2009;41
PO015012NR0072;1499022;5036506;498995;5036486;2009;185
PO015019NR0037;1485906;5036172;485879;5036153;2009;NA
PO015059NR0135;1539722;5042355;539695;5042335;2009;12
PO0151400R0048;1524530;5022270;524503;5022250;2009;14
PO0151460U0200;1514404;5038169;514377;5038149;2009;24
PO0151460U0200;1514404;5038169;514377;5038149;2009;56
PO0151500U0002;1496644;5022301;496617;5022282;2009;40
PO015194NR0015;1493421;5046619;493394;5046599;2009;63.2
PO0152050U0007;1521047;5038736;521020;5038716;2009;13
PO0152240U0003;1535079;5036977;535052;5036957;2009;10
PO0161150R0118;1555493;5060225;555466;5060205;2009;18
PO0161260U0105;1548180;5052045;548153;5052025;2009;42
PO0161260U0105;1548180;5052045;548153;5052025;2009;49
PO0161290R0001;1550487;5045663;550460;5045643;2009;10
PO0161350U0001;1548578;5035713;548551;5035693;2009;42
PO0162090R1633;1539673;5055769;539646;5055749;2009;20
PO0162090R1633;1539673;5055769;539646;5055749;2009;20
PO0170140U0007;1609379;5040721;609351;5040701;2009;21
PO017073NPE013;1602171;5012002;602143;5011982;2009;25
PO017073NPE013;1602171;5012002;602143;5011982;2009;67
PO0171370U0639;1594740;5016437;594712;5016417;2009;39
PO0171430RC548;1587448;5075107;587421;5075086;2009;30
PO0171490UC593;1585705;5014723;585677;5014703;2009;26
PO0171490UC593;1585705;5014723;585677;5014703;2009;NA
PO0171520UC566;1595998;5013710;595970;5013690;2009;31
PO0171590UC568;1578883;5018959;578855;5018939;2009;24
PO0171590UC568;1578883;5018959;578855;5018939;2009;53
PO0171640UC596;1616634;5053546;616606;5053525;2009;63
PO0172000UC574;1572855;5023074;572827;5023054;2009;22
PO0172000UC574;1572855;5023074;572827;5023054;2009;43
PO018003NR0005;1477825;5014790;477798;5014771;2009;559
PO018003NR0005;1477825;5014790;477798;5014771;2009;610
PO0180130U0005;1523791;5000857;523764;5000838;2009;875
PO0180130U0005;1523791;5000857;523764;5000838;2009;1064
PO0180140U0001;1502467;5011823;502440;5011804;2009;59
PO0180140U0001;1502467;5011823;502440;5011804;2009;152
PO0180150U0003;1511399;5009868;511372;5009849;2009;349
PO0180150U0003;1511399;5009868;511372;5009849;2009;378
PO0180180U0001;1492965;5009370;492938;5009351;2009;84
PO0180180U0001;1492965;5009370;492938;5009351;2009;93
PO0180190U0001;1517196;5012726;517169;5012707;2009;117
PO0180190U0001;1517196;5012726;517169;5012707;2009;125
PO0180270U0001;1468405;5003193;468378;5003174;2009;54
PO018032NR0001;1508594;4988343;508567;4988324;2009;954
PO018032NR0001;1508594;4988343;508567;4988324;2009;2200
PO0180330U0002;1494044;4982987;494017;4982968;2009;3413
PO018035NU0001;1484807;5023812;484780;5023793;2009;124
PO0180450U0001;1482368;5004830;482341;5004811;2009;600
PO0180450U0001;1482368;5004830;482341;5004811;2009;633
PO0180460U0005;1510077;5011179;510050;5011160;2009;62
PO0180460U0005;1510077;5011179;510050;5011160;2009;91
PO0180470U0001;1501315;4989892;501288;4989873;2009;2780
PO0180470U0001;1501315;4989892;501288;4989873;2009;3000
PO0180480U0002;1539583;5000471;539556;5000452;2009;479
PO0180480U0002;1539583;5000471;539556;5000452;2009;1197
PO0180500U0002;1480201;5017506;480174;5017487;2009;555
PO0180500U0002;1480201;5017506;480174;5017487;2009;698
PO018056NRD003;1528626;5002398;528599;5002379;2009;193
PO018056NRD003;1528626;5002398;528599;5002379;2009;507
PO0180600U0001;1520726;5007038;520699;5007019;2009;333
PO0180600U0001;1520726;5007038;520699;5007019;2009;3383
PO0180610U0001;1495743;5000356;495716;5000337;2009;2891
PO0180610U0001;1495743;5000356;495716;5000337;2009;3268
PO018065NRG001;1476436;4987921;476409;4987902;2009;8844
PO018068NRP001;1492884;5011602;492857;5011583;2009;2657
PO018068NRP001;1492884;5011602;492857;5011583;2009;2862
PO0180690U0001;1494586;5003850;494559;5003831;2009;72
PO0180690U0001;1494586;5003850;494559;5003831;2009;78
PO0180720U0002;1511194;5014404;511167;5014385;2009;50
PO0180880U0003;1479557;4993844;479530;4993825;2009;1079
PO0180880U0003;1479557;4993844;479530;4993825;2009;1500
PO0180930U0006;1535401;5001695;535374;5001676;2009;85
PO0180930U0006;1535401;5001695;535374;5001676;2009;256
PO0181020U0007;1479147;5010498;479120;5010479;2009;58
PO0181020U0007;1479147;5010498;479120;5010479;2009;73
PO0181100U0014;1512384;5005209;512357;5005190;2009;121
PO0181100U0014;1512384;5005209;512357;5005190;2009;127
PO0181140U0002;1534773;4995264;534746;4995245;2009;230
PO0181140U0002;1534773;4995264;534746;4995245;2009;365
PO0181150U0001;1512525;4989820;512498;4989801;2009;1610
PO0181150U0001;1512525;4989820;512498;4989801;2009;2064
PO0181230U0005;1468153;5014720;468126;5014701;2009;55
PO0181230U0005;1468153;5014720;468126;5014701;2009;62
PO0181370U0002;1510895;5000705;510868;5000686;2009;51
PO0181370U0002;1510895;5000705;510868;5000686;2009;57
PO018139NU0003;1531102;5000692;531075;5000673;2009;4350
PO018139NU0003;1531102;5000692;531075;5000673;2009;4670
PO0181410U0001;1517810;5008384;517783;5008365;2009;320
PO0181410U0001;1517810;5008384;517783;5008365;2009;353
PO0181500U0002;1515661;5017905;515634;5017886;2009;108
PO0181500U0002;1515661;5017905;515634;5017886;2009;181
PO0181550U0001;1505683;4980511;505656;4980492;2009;689
PO0181550U0001;1505683;4980511;505656;4980492;2009;1390
PO0181570U0001;1525148;5009827;525121;5009808;2009;98
PO0181570U0001;1525148;5009827;525121;5009808;2009;103
PO018164NR0001;1487640;5004425;487613;5004406;2009;410
PO018164NR0001;1487640;5004425;487613;5004406;2009;1855
PO0181710U0004;1516257;4962818;516230;4962799;2009;63
PO0181710U0004;1516257;4962818;516230;4962799;2009;159
PO0181770U0020;1488880;5017041;488853;5017022;2009;145
PO0181790U0004;1503204;5001951;503177;5001932;2009;161
PO0181790U0004;1503204;5001951;503177;5001932;2009;164
PO0190030U0035;1569253;5010523;569225;5010503;2009;4720
PO0190030U0035;1569253;5010523;569225;5010503;2009;5394
PO019003NRA001;1568827;5010014;568799;5009994;2009;536
PO019003NRA001;1568827;5010014;568799;5009994;2009;1175
PO0190210U0218;1613733;4981147;613704;4981128;2009;234
PO0190210U0218;1613733;4981147;613704;4981128;2009;241
PO019021NRA001;1612303;4981188;612274;4981169;2009;203
PO019021NRA001;1612303;4981188;612274;4981169;2009;499
PO019027NRA001;1574426;5015792;574398;5015772;2009;7
PO019027NRA001;1574426;5015792;574398;5015772;2009;28
PO019031NU0313;1600199;4993255;600171;4993235;2009;60
PO019031NU0313;1600199;4993255;600171;4993235;2009;68
PO019033NRA001;1586592;5006566;586564;5006546;2009;1
PO019033NRA001;1586592;5006566;586564;5006546;2009;15
PO0190340U0001;1551368;5017127;551341;5017107;2009;47
PO0190340U0001;1551368;5017127;551341;5017107;2009;48
PO0190350UA005;1553178;5025240;553150;5025220;2009;247
PO0190350UA005;1553178;5025240;553150;5025220;2009;297
PO019035NRA001;1552672;5022953;552645;5022933;2009;37
PO019035NRA001;1552672;5022953;552645;5022933;2009;114
PO0190360UA005;1583351;4998719;583323;4998699;2009;46
PO0190360UA005;1583351;4998719;583323;4998699;2009;57
PO019036NUA001;1583006;4998561;582978;4998541;2009;2
PO019040NRA001;1597866;4994960;597838;4994940;2009;2811
PO019040NRA001;1597866;4994960;597838;4994940;2009;3233
PO019047NRA001;1568930;5021713;568902;5021693;2009;316
PO019047NRA001;1568930;5021713;568902;5021693;2009;333
PO019049NRA001;1556176;5011339;556148;5011319;2009;229
PO019049NRA001;1556176;5011339;556148;5011319;2009;1103
PO0190560U0563;1587461;4998738;587433;4998718;2009;335
PO0190560U0563;1587461;4998738;587433;4998718;2009;496
PO019058NUA001;1545004;5024222;544977;5024202;2009;9
PO019065NRA001;1574466;5010608;574438;5010588;2009;911
PO019065NRA001;1574466;5010608;574438;5010588;2009;1114
PO0190660U0002;1546163;5026783;546136;5026763;2009;31
PO0190660U0002;1546163;5026783;546136;5026763;2009;36
PO019067NRA003;1542023;5030390;541996;5030370;2009;32
PO019067NRA003;1542023;5030390;541996;5030370;2009;693
PO0190690U0694;1593523;5005177;593495;5005157;2009;1009
PO0190690U0694;1593523;5005177;593495;5005157;2009;1207
PO019070NRA001;1599806;5003171;599778;5003151;2009;2210
PO019070NRA001;1599806;5003171;599778;5003151;2009;2479
PO0190710U0713;1607831;4998408;607802;4998388;2009;100
PO0190710U0713;1607831;4998408;607802;4998388;2009;107
PO019071NRA001;1611031;4998762;611002;4998742;2009;3799
PO019071NRA001;1611031;4998762;611002;4998742;2009;4829
PO019077NRA001;1579867;5008365;579839;5008345;2009;2
PO019077NRA001;1579867;5008365;579839;5008345;2009;6
PO019077NU0771;1582830;5005665;582802;5005645;2009;54
PO019077NU0771;1582830;5005665;582802;5005645;2009;57
PO0190790U0001;1557448;5029250;557421;5029230;2009;181
PO0190790U0001;1557448;5029250;557421;5029230;2009;201
PO019080NU0802;1557143;5016726;557115;5016706;2009;71
PO019080NU0802;1557143;5016726;557115;5016706;2009;74
PO0190860U0865;1561478;5025592;561450;5025572;2009;31
PO0190860U0865;1561478;5025592;561450;5025572;2009;46
PO0190890U0892;1592742;4990494;592714;4990474;2009;159
PO0190890U0892;1592742;4990494;592714;4990474;2009;167
PO019091NRA001;1602982;4991142;602954;4991122;2009;4168
PO019091NRA001;1602982;4991142;602954;4991122;2009;4754
PO019094NU0944;1554749;5030589;554722;5030569;2009;2
PO0190970U0002;1566820;5029261;566792;5029241;2009;2
PO019098NRA001;1568327;5016245;568299;5016225;2009;416
PO019098NRA001;1568327;5016245;568299;5016225;2009;837
PO019099NRA001;1590002;4997077;589974;4997057;2009;53
PO019099NRA001;1590002;4997077;589974;4997057;2009;1278
PO0191010U1012;1619297;4990669;619268;4990649;2009;107
PO0191010U1012;1619297;4990669;619268;4990649;2009;120
PO0191020UA002;1538859;5027497;538832;5027477;2009;18
PO0191020UA002;1538859;5027497;538832;5027477;2009;31
PO019102NRA006;1537284;5027596;537257;5027576;2009;20
PO019102NRA006;1537284;5027596;537257;5027576;2009;95
PO019103NRA001;1583764;4989711;583736;4989691;2009;2
PO019103NRA001;1583764;4989711;583736;4989691;2009;18735
PO0191080U0001;1601967;4985932;601939;4985912;2009;742
PO0191080U0001;1601967;4985932;601939;4985912;2009;762
PO019110NRA001;1564950;5019524;564922;5019504;2009;5
PO019110NRA001;1564950;5019524;564922;5019504;2009;17
PO020001NU0001;1613602;5003099;613574;5003079;2009;839
PO020001NU0001;1613602;5003099;613574;5003079;2009;840
PO0200020R0002;1614140;5011190;614112;5011170;2009;495
PO0200020R0002;1614140;5011190;614112;5011170;2009;533
PO0200020U0004;1610968;5008882;610940;5008862;2009;155
PO0200020U0004;1610968;5008882;610940;5008862;2009;173
PO0200030R0001;1645576;4995414;645547;4995394;2009;407
PO0200030R0001;1645576;4995414;645547;4995394;2009;644
PO0200030R0003;1647480;4992175;647451;4992155;2009;412
PO0200030R0003;1647480;4992175;647451;4992155;2009;994
PO0200040R0012;1650960;5005687;650931;5005667;2009;135
PO0200040R0012;1650960;5005687;650931;5005667;2009;168
PO0200090U0037;1675453;4989277;675423;4989257;2009;1359
PO0200090U0037;1675453;4989277;675423;4989257;2009;1530
PO020010NR0001;1611012;5013468;610984;5013448;2009;402
PO020010NR0001;1611012;5013468;610984;5013448;2009;404
PO0200130R0001;1648334;5007880;648305;5007860;2009;88
PO0200130R0001;1648334;5007880;648305;5007860;2009;264
PO0200160R0031;1629735;5000783;629706;5000763;2009;73
PO0200160R0031;1629735;5000783;629706;5000763;2009;80
PO0200170R0001;1615395;5028487;615368;5028467;2009;17
PO0200180R0037;1625500;5020470;625471;5020450;2009;78
PO0200180U0035;1625606;5021744;625577;5021724;2009;18
PO020018NR0003;1625406;5022134;625377;5022114;2009;21
PO020018NR0003;1625406;5022134;625377;5022114;2009;36
PO0200190R0001;1621567;5011263;621538;5011243;2009;151
PO0200190R0001;1621567;5011263;621538;5011243;2009;176
PO0200240R0001;1624059;5006866;624030;5006846;2009;1208
PO0200240R0001;1624059;5006866;624030;5006846;2009;2441
PO0200240R0002;1624380;5006500;624351;5006480;2009;986
PO0200240R0002;1624380;5006500;624351;5006480;2009;995
PO0200260R0001;1631563;5012419;631534;5012399;2009;766
PO0200260R0001;1631563;5012419;631534;5012399;2009;825
PO0200270U0001;1638954;4980261;638925;4980241;2009;1803
PO0200270U0001;1638954;4980261;638925;4980241;2009;1824
PO0200280R0055;1622469;5020776;622441;5020756;2009;18
PO0200280R0055;1622469;5020776;622441;5020756;2009;23
PO0200280R0056;1624093;5020113;624064;5020093;2009;885
PO0200280R0056;1624093;5020113;624064;5020093;2009;2911
PO0200280R0057;1623977;5020060;623948;5020040;2009;30
PO020030NU0002;1637331;5000823;637302;5000803;2009;1449
PO020030NU0002;1637331;5000823;637302;5000803;2009;2512
PO020030NU0003;1639344;5000260;639315;5000240;2009;150
PO020030NU0003;1639344;5000260;639315;5000240;2009;222
PO0200310R0063;1623059;4997939;623030;4997919;2009;1001
PO0200310R0063;1623059;4997939;623030;4997919;2009;1030
PO020032NR0001;1616398;5003336;616370;5003316;2009;4433
PO020032NR0001;1616398;5003336;616370;5003316;2009;8886
PO0200330R0002;1639094;5008536;639065;5008516;2009;812
PO0200330R0002;1639094;5008536;639065;5008516;2009;970
PO0200330R0003;1639055;5008634;639026;5008614;2009;193
PO0200330R0003;1639055;5008634;639026;5008614;2009;197
PO0200330U0001;1637302;5007316;637273;5007296;2009;541
PO0200330U0001;1637302;5007316;637273;5007296;2009;543
PO0200360R0070;1631829;5023931;631800;5023911;2009;87
PO0200360R0070;1631829;5023931;631800;5023911;2009;384
PO0200380R0076;1667786;4994123;667756;4994103;2009;203
PO0200380R0076;1667786;4994123;667756;4994103;2009;385
PO0200390R0002;1645318;4983844;645289;4983824;2009;228
PO0200390R0002;1645318;4983844;645289;4983824;2009;228
PO0200390R0002;1645318;4983844;645289;4983824;2009;228
PO0200390R0002;1645318;4983844;645289;4983824;2009;228
PO0200390R0002;1645318;4983844;645289;4983824;2009;489
PO0200390R0002;1645318;4983844;645289;4983824;2009;598
PO0200390R0002;1645318;4983844;645289;4983824;2009;624
PO0200390R0002;1645318;4983844;645289;4983824;2009;624
PO0200390R0002;1645318;4983844;645289;4983824;2009;624
PO0200390R0002;1645318;4983844;645289;4983824;2009;624
PO0200400R0001;1664204;4988439;664174;4988419;2009;2738
PO0200400R0001;1664204;4988439;664174;4988419;2009;3396
PO0200420R0001;1669005;4982270;668975;4982250;2009;142
PO0200420R0001;1669005;4982270;668975;4982250;2009;7054
PO0200450R0001;1641311;5006839;641282;5006819;2009;862
PO0200450R0001;1641311;5006839;641282;5006819;2009;1181
PO0200460U0081;1660742;4988855;660712;4988835;2009;327
PO0200460U0081;1660742;4988855;660712;4988835;2009;328
PO0200480U0084;1618676;5003500;618647;5003480;2009;115
PO0200480U0084;1618676;5003500;618647;5003480;2009;154
PO0200490R0085;1667680;4989800;667650;4989780;2009;1945
PO0200490R0085;1667680;4989800;667650;4989780;2009;3341
PO020050NU0002;1613422;4991346;613393;4991326;2009;56
PO020050NU0002;1613422;4991346;613393;4991326;2009;60
PO0200520U0001;1653458;4999211;653428;4999191;2009;3246
PO0200520U0001;1653458;4999211;653428;4999191;2009;3326
PO0200530R0089;1641735;5013604;641706;5013584;2009;28
PO0200530R0089;1641735;5013604;641706;5013584;2009;56
PO0200550R0002;1647354;4989921;647325;4989901;2009;1854
PO0200550R0002;1647354;4989921;647325;4989901;2009;3705
PO0200550R0092;1646180;4989325;646151;4989305;2009;896
PO0200550R0092;1646180;4989325;646151;4989305;2009;1837
PO0200550U0093;1646122;4989637;646093;4989617;2009;1474
PO0200550U0093;1646122;4989637;646093;4989617;2009;1532
PO0200560U0094;1660539;4981803;660509;4981783;2009;7084
PO0200560U0094;1660539;4981803;660509;4981783;2009;15431
PO0200570R0001;1645227;5002860;645198;5002840;2009;1347
PO0200570R0001;1645227;5002860;645198;5002840;2009;1550
PO0200590R0097;1619005;4994138;618976;4994118;2009;117
PO0200590R0097;1619005;4994138;618976;4994118;2009;120
PO020060NR0001;1664396;4983304;664366;4983284;2009;473
PO020060NR0001;1664396;4983304;664366;4983284;2009;727
PO020061NR0001;1677827;4988216;677797;4988196;2009;2940
PO020061NR0001;1677827;4988216;677797;4988196;2009;5388
PO0200630R0001;1620970;5026230;620942;5026210;2009;46
PO0200630R0001;1620970;5026230;620942;5026210;2009;115
PO0200650R0001;1635950;4986070;635921;4986050;2009;4966
PO0200650R0001;1635950;4986070;635921;4986050;2009;5378
PO020065NU0003;1635933;4983735;635904;4983715;2009;872
PO020065NU0003;1635933;4983735;635904;4983715;2009;878
PO0200660R0002;1621460;4980586;621431;4980566;2009;1843
PO0200660R0002;1621460;4980586;621431;4980566;2009;1869
PO0200660R0003;1619629;4976840;619600;4976821;2009;500
PO0200660R0003;1619629;4976840;619600;4976821;2009;519
PO020066NU0004;1630250;4984869;630221;4984849;2009;1569
PO020066NU0004;1630250;4984869;630221;4984849;2009;5618
PO0970160R0101;1524964;5058591;524937;5058571;2009;8
PO0970160R0101;1524964;5058591;524937;5058571;2009;19
PO0970200U0003;1530517;5059509;530490;5059489;2009;14
PO0970260U0001;1520738;5069015;520711;5068995;2009;9
PO0970390U0003;1534923;5062620;534896;5062600;2009;6
PO0970390U0003;1534923;5062620;534896;5062600;2009;27
PO0970490R0001;1527713;5058692;527686;5058672;2009;6
PO0970490R0001;1527713;5058692;527686;5058672;2009;9
PO0970540U0001;1524542;5061415;524515;5061395;2009;5
PO0970610U0011;1530797;5057843;530770;5057823;2009;5
PO0970880R0001;1535435;5056314;535408;5056294;2009;9
PO0970900U0001;1526084;5063682;526057;5063663;2009;6
PO0980020U0002;1552855;5009272;552828;5009252;2009;405
PO0980020U0002;1552855;5009272;552828;5009252;2009;526
PO098004NR0044;1537721;5005153;537694;5005133;2009;4
PO098004NR0044;1537721;5005153;537694;5005133;2009;9
PO098006NR0030;1544838;5007947;544811;5007927;2009;294
PO098006NR0030;1544838;5007947;544811;5007927;2009;387
PO098012NR0011;1528191;5011983;528164;5011963;2009;18
PO098012NR0011;1528191;5011983;528164;5011963;2009;37
PO0980130U0001;1568198;4995451;568170;4995432;2009;472
PO0980130U0001;1568198;4995451;568170;4995432;2009;487
PO0980140U0003;1554290;5006891;554262;5006871;2009;29
PO098014NR0011;1556180;5007132;556152;5007112;2009;20
PO098014NR0011;1556180;5007132;556152;5007112;2009;23
PO098017NR0063;1544796;5014696;544769;5014676;2009;898
PO098017NR0063;1544796;5014696;544769;5014676;2009;1051
PO0980180U0001;1533300;5024638;533273;5024618;2009;2
PO0980180U0001;1533300;5024638;533273;5024618;2009;4
PO0980190U0003;1555222;5001375;555194;5001355;2009;1167
PO0980190U0003;1555222;5001375;555194;5001355;2009;1251
PO098019NR0307;1555645;4999655;555617;4999635;2009;2
PO0980200U0001;1536535;5032134;536508;5032114;2009;5
PO0980200U0001;1536535;5032134;536508;5032114;2009;12
PO0980260U0002;1554311;4998898;554283;4998878;2009;1865
PO0980260U0002;1554311;4998898;554283;4998878;2009;2128
PO098028NR0021;1535560;5007448;535533;5007428;2009;20
PO098028NR0021;1535560;5007448;535533;5007428;2009;24
PO0980310U0014;1539147;5017594;539120;5017574;2009;482
PO0980310U0336;1539113;5017563;539086;5017543;2009;210
PO0980310U0336;1539113;5017563;539086;5017543;2009;1280
PO098035NR0088;1560456;5001305;560428;5001285;2009;1123
PO098035NR0088;1560456;5001305;560428;5001285;2009;1940
PO098042NR0008;1543632;5001895;543605;5001875;2009;8
PO098042NR0008;1543632;5001895;543605;5001875;2009;27
PO0980450U0001;1535545;5013736;535518;5013716;2009;6
PO0980450U0001;1535545;5013736;535518;5013716;2009;12
PO0980460U0004;1530133;5015579;530106;5015559;2009;95
PO0980460U0004;1530133;5015579;530106;5015559;2009;161
PO098050NR0053;1532605;5008576;532578;5008556;2009;231
PO098050NR0053;1532605;5008576;532578;5008556;2009;249
PO098056NR0115;1531450;5021580;531423;5021560;2009;1
PO0980610U0001;1533979;5028725;533952;5028705;2009;24
PO108033NU0120;1521583;5048688;521556;5048668;2009;71
PO108036NU0001;1532857;5049622;532830;5049602;2009;22
PO012002NU0008;1485028;5065335;485002;5065315;2010;17
PO012002NU0008;1485028;5065335;485002;5065315;2010;25
PO012004NU0001;1489693;5078701;489667;5078681;2010;12
PO012004NU0001;1489693;5078701;489667;5078681;2010;18
PO012004NUB018;1490865;5075475;490839;5075455;2010;155
PO012026NU0023;1486480;5052900;486453;5052880;2010;5
PO012026NU2021;1486690;5048428;486663;5048408;2010;7
PO012026NU2021;1486690;5048428;486663;5048408;2010;18
PO012026NU3021;1486410;5048290;486383;5048270;2010;19
PO012026NU3021;1486410;5048290;486383;5048270;2010;26
PO012034NU0006;1503390;5049745;503363;5049725;2010;6
PO012036NU0002;1479230;5065180;479204;5065160;2010;24
PO012050NU0004;1497100;5054880;497073;5054860;2010;4
PO012051NU0001;1474306;5082423;474280;5082403;2010;9
PO012067NU0012;1488440;5055840;488413;5055820;2010;5
PO012067NU0012;1488440;5055840;488413;5055820;2010;34
PO0120700R1085;1483318;5055375;483292;5055355;2010;11
PO0120700R1085;1483318;5055375;483292;5055355;2010;15
PO0120700UB022;1482370;5058120;482344;5058100;2010;12
PO012072NU0005;1479800;5075410;479774;5075390;2010;6
PO012072NU0005;1479800;5075410;479774;5075390;2010;18
PO0120750R2020;1498270;5052550;498243;5052530;2010;6
PO0120750R2020;1498270;5052550;498243;5052530;2010;12
PO012090NU1009;1477930;5050230;477903;5050210;2010;6
PO012090NU1009;1477930;5050230;477903;5050210;2010;14
PO012090NU2009;1477650;5050147;477623;5050127;2010;4
PO012092NR0021;1480417;5093617;480391;5093597;2010;7
PO012106NU0015;1481720;5065244;481694;5065224;2010;39
PO012109NUB005;1501822;5049680;501795;5049660;2010;15
PO0121180U0005;1481069;5052907;481042;5052887;2010;32
PO0121180U0005;1481069;5052907;481042;5052887;2010;44
PO012119NU0011;1502860;5052100;502833;5052080;2010;300
PO012120NU0002;1471398;5064270;471372;5064250;2010;10
PO012123NU2007;1472410;5058810;472384;5058790;2010;7
PO012123NU2007;1472410;5058810;472384;5058790;2010;8
PO012131NU0003;1486700;5082380;486674;5082360;2010;45
PO012132NU0003;1477420;5069260;477394;5069240;2010;5
PO0121360U0003;1491470;5064340;491444;5064320;2010;10
PO0121360U0003;1491470;5064340;491444;5064320;2010;28
PO012136NU0001;1492370;5064980;492344;5064960;2010;6
PO012136NU0001;1492370;5064980;492344;5064960;2010;8
PO0130040U0001;1513620;5070244;513593;5070224;2010;72
PO0130040U0001;1513620;5070244;513593;5070224;2010;112
PO0130340U0002;1499695;5065959;499668;5065939;2010;519
PO0131000U0002;1500080;5061944;500053;5061924;2010;238
PO0131000U0002;1500080;5061944;500053;5061924;2010;3480
PO0131280U0002;1498336;5059835;498309;5059815;2010;22
PO0131330U0009;1502044;5061531;502017;5061511;2010;38
PO0131330U0009;1502044;5061531;502017;5061511;2010;138
PO0132020U0003;1503129;5055112;503102;5055092;2010;23
PO0132020U0003;1503129;5055112;503102;5055092;2010;48
PO0140280U0002;1569772;5112310;569745;5112288;2010;5
PO0140570R0020;1530440;5122060;530414;5122039;2010;22
PO0140570R0020;1530440;5122060;530414;5122039;2010;53
PO0140610U0002;1566441;5113304;566414;5113282;2010;12
PO0140730U0001;1615583;5140779;615555;5140756;2010;29
PO0151400R0048;1524530;5022270;524503;5022250;2010;39
PO0151460U0200;1514404;5038169;514377;5038149;2010;28
PO0151460U0200;1514404;5038169;514377;5038149;2010;34
PO0151460U0412;1518986;5033774;518959;5033754;2010;15
PO0152170U0009;1533558;5053627;533531;5053607;2010;35
PO0152170U0009;1533558;5053627;533531;5053607;2010;42
PO0152370U0002;1529480;5038155;529453;5038135;2010;10
PO0160830R0001;1561898;5042230;561871;5042210;2010;24
PO0160890R0001;1546246;5058675;546219;5058655;2010;16
PO0161130R0001;1559921;5049763;559894;5049743;2010;16
PO0161130R0001;1559921;5049763;559894;5049743;2010;26
PO0161150R0118;1555493;5060225;555466;5060205;2010;18
PO0161260U0105;1548180;5052045;548153;5052025;2010;11
PO0161260U0105;1548180;5052045;548153;5052025;2010;20
PO0162130R0228;1541227;5059580;541200;5059560;2010;13
PO017073NPE013;1602171;5012002;602143;5011982;2010;40
PO0170910UC622;1582051;5037211;582023;5037191;2010;45
PO0171490UC593;1585705;5014723;585677;5014703;2010;45
PO0171590UC568;1578883;5018959;578855;5018939;2010;25
